GURE;Gulf Resources, Inc.;1.88;$87M;n/a;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/gure;;;;0.705838582
PCO;Pendrell Corporation;0.76;$203.66M;n/a;Miscellaneous;Multi-Sector Companies;http://www.nasdaq.com/symbol/pco;;;;0.402178801
CIDM;Cinedigm Corp;0.53;$39.72M;n/a;Consumer Services;Consumer Electronics/Video Chains;http://www.nasdaq.com/symbol/cidm;;;;0.136926396
AVGO;Avago Technologies Limited;119.86;$33B;2009;Technology;Semiconductors;http://www.nasdaq.com/symbol/avgo;;;;0.09189867
AXPWW;Axion Power International, Inc.;0.55;n/a;n/a;Miscellaneous;Industrial Machinery/Components;http://www.nasdaq.com/symbol/axpww;;;;0.830529697
HYGS;Hydrogenics Corporation;10.07;$101.63M;n/a;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/hygs;;;;0.903699361
MNDO;MIND C.T.I. Ltd.;2.61;$50.1M;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/mndo;;;;0.707818718
BECN;Beacon Roofing Supply, Inc.;37.7;$1.87B;2004;Consumer Services;RETAIL: Building Materials;http://www.nasdaq.com/symbol/becn;;;;0.747422336
CALL;magicJack VocalTec Ltd;10.5;$175.36M;n/a;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/call;;;;0.242506737
SGNL;Signal Genetics, Inc.;0.836;$6.58M;2014;Health Care;Medical Specialities;http://www.nasdaq.com/symbol/sgnl;;;;0.112235604
NBN;Northeast Bancorp;10.8;$102.99M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/nbn;;;;0.389392105
MMSI;Merit Medical Systems, Inc.;18.91;$835.13M;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/mmsi;;;;0.978957863
ANIP;ANI Pharmaceuticals, Inc.;42.84;$492.66M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/anip;;;;0.08671156
CCOI;Cogent Communications Holdings, Inc.;34.95;$1.58B;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/ccoi;;;;0.124830227
TUTI;Tuttle Tactical Management Multi-Strategy Income ETF;23.59;$42.46M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/tuti;;;;0.945224357
ANSS;ANSYS, Inc.;92.16;$8.2B;1996;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/anss;;;;0.353694779
IXYS;IXYS Corporation;12.23;$384.76M;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/ixys;;;;0.545242287
DSLV;3X Inverse Silver ETN Velocityshares;66.16;$37.51M;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/dslv;;;;0.227225518
CNCE;Concert Pharmaceuticals, Inc.;22.78;$499.35M;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/cnce;;;;0.575653081
CFGE;Calamos Focus Growth ETF;10.937;$28.44M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/cfge;;;;0.618831224
AVNW;Aviat Networks, Inc.;1.02;$63.75M;n/a;Technology;Radio And Television Broadcasting And Communications Equipment;http://www.nasdaq.com/symbol/avnw;;;;0.269881814
WTFC;Wintrust Financial Corporation;52.78;$2.55B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wtfc;;;;0.711899625
PDBC;PowerShares DB Optimum Yield Diversified Commodity Strategy Po;17.14;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/pdbc;;;;0.586567689
EXAS;EXACT Sciences Corporation;9.78;$942.19M;2001;Health Care;Biotechnology: Commercial Physical & Biological Resarch;http://www.nasdaq.com/symbol/exas;;;;0.322059831
EAGLW;Double Eagle Acquisition Corp.;0.5;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/eaglw;;;;0.067619114
VISN;VisionChina Media, Inc.;9.52;$48.61M;2007;Technology;Advertising;http://www.nasdaq.com/symbol/visn;;;;0.901181021
MMLP;Martin Midstream Partners L.P.;26.97;$956.26M;2002;Energy;Oil Refining/Marketing;http://www.nasdaq.com/symbol/mmlp;;;;0.897769779
SMCI;Super Micro Computer, Inc.;29.25;$1.39B;2007;Technology;Computer Manufacturing;http://www.nasdaq.com/symbol/smci;;;;0.37379381
NWBOW;Northwest Biotherapeutics, Inc.;3.33;n/a;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/nwbow;;;;0.978258862
KGJI;Kingold Jewelry Inc.;0.535;$35.29M;n/a;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/kgji;;;;0.379896907
FOX;Twenty-First Century Fox, Inc.;30.33;$59.73B;n/a;Consumer Services;Television Services;http://www.nasdaq.com/symbol/fox;;;;0.986144945
MGCD;MGC Diagnostics Corporation;6.76;$29.14M;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/mgcd;;;;0.577423312
ADAT;Authentidate Holding Corp.;0.7265;$30.65M;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/adat;;;;0.027928668
DTLK;Datalink Corporation;7.8;$181.97M;1999;Technology;EDP Services;http://www.nasdaq.com/symbol/dtlk;;;;0.563497649
WBKC;Wolverine Bancorp, Inc.;25.7;$56.73M;2011;Finance;Banks;http://www.nasdaq.com/symbol/wbkc;;;;0.010695651
CENT;Central Garden & Pet Company;14.85;$740.46M;1993;Consumer Durables;Consumer Specialties;http://www.nasdaq.com/symbol/cent;;;;0.1116602
YPRO;AdvisorShares YieldPro ETF;22.894;$32.62M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ypro;;;;0.152197613
VTIP;Vanguard Short-Term Inflation-Protected Securities Index Fund;48.27;$1.78B;n/a;n/a;n/a;http://www.nasdaq.com/symbol/vtip;;;;0.874664077
FELE;Franklin Electric Co., Inc.;32.97;$1.53B;n/a;Consumer Durables;Metal Fabrications;http://www.nasdaq.com/symbol/fele;;;;0.398549664
NCOM;National Commerce Corporation;26.38;$248.99M;2015;Finance;Major Banks;http://www.nasdaq.com/symbol/ncom;;;;0.855533712
PBCP;Polonia Bancorp, Inc.;13.06;$43.53M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/pbcp;;;;0.414590923
FNJN;Finjan Holdings, Inc.;1.33;$30.01M;n/a;Miscellaneous;Multi-Sector Companies;http://www.nasdaq.com/symbol/fnjn;;;;0.296720729
POWL;Powell Industries, Inc.;33.59;$393.68M;n/a;Consumer Durables;Electrical Products;http://www.nasdaq.com/symbol/powl;;;;0.292585317
MARK;Remark Media, Inc.;4.15;$59.75M;n/a;Consumer Services;Telecommunications Equipment;http://www.nasdaq.com/symbol/mark;;;;0.750900689
ACAS;American Capital, Ltd.;14.23;$3.87B;1997;n/a;n/a;http://www.nasdaq.com/symbol/acas;;;;0.88993692
MSG;MSG Networks Inc.;173.37;$4.33B;2015;Consumer Services;Television Services;http://www.nasdaq.com/symbol/msg;;;;0.408537612
LNCO;Linn Co, LLC;2.34;$300.79M;2012;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/lnco;;;;0.077086848
CECE;CECO Environmental Corp.;9.9;$261.78M;n/a;Capital Goods;Pollution Control Equipment;http://www.nasdaq.com/symbol/cece;;;;0.524564164
IILG;Interval Leisure Group, Inc.;16.48;$947.2M;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/iilg;;;;0.387694744
CLNE;Clean Energy Fuels Corp.;5.55;$502.68M;2007;Public Utilities;Natural Gas Distribution;http://www.nasdaq.com/symbol/clne;;;;0.836402469
EBIX;Ebix, Inc.;33.94;$1.17B;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/ebix;;;;0.438849598
CERCU;Cerecor Inc.;5.77;$51.13M;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/cercu;;;;0.304986792
NVDA;NVIDIA Corporation;30.81;$16.61B;1999;Technology;Semiconductors;http://www.nasdaq.com/symbol/nvda;;;;0.559975402
DAIO;Data I/O Corporation;2.56;$20.3M;1981;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/daio;;;;0.834980464
EVOL;Evolving Systems, Inc.;5.32;$62.14M;1998;Technology;EDP Services;http://www.nasdaq.com/symbol/evol;;;;0.997691546
SNMX;Senomyx, Inc.;4.81;$213.78M;2004;Health Care;Biotechnology: Commercial Physical & Biological Resarch;http://www.nasdaq.com/symbol/snmx;;;;0.821130566
BOTJ;Bank of the James Financial Group, Inc.;11.6955;$39.43M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/botj;;;;0.319640358
INTL;INTL FCStone Inc.;33.84;$643.66M;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/intl;;;;0.928533482
GCBC;Greene County Bancorp, Inc.;28.8149;$121.73M;n/a;Finance;Banks;http://www.nasdaq.com/symbol/gcbc;;;;0.72063802
ULTI;The Ultimate Software Group, Inc.;205.72;$5.9B;1998;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/ulti;;;;0.7429099
ROYL;Royale Energy, Inc.;0.61;$9.47M;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/royl;;;;0.671047169
CGIX;Cancer Genetics, Inc.;3.81;$37.53M;n/a;Health Care;Medical Specialities;http://www.nasdaq.com/symbol/cgix;;;;0.497668346
SGMS;Scientific Games Corp;9.73;$837.79M;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/sgms;;;;0.313034097
DTUL;Ipath US Treasury 2 Yr Bull ETN;63.74;$4.56M;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dtul;;;;0.281369553
QDEL;Quidel Corporation;21.61;$718.64M;n/a;Health Care;Biotechnology: In Vitro & In Vivo Diagnostic Substances;http://www.nasdaq.com/symbol/qdel;;;;0.177736224
JOBS;51job, Inc.;33.42;$1.99B;2004;Technology;Diversified Commercial Services;http://www.nasdaq.com/symbol/jobs;;;;0.075472225
FTSL;First Trust Senior Loan Fund ETF;48.14;$315.32M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ftsl;;;;0.189969142
NVGN;Novogen Limited;2.58;$43.67M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/nvgn;;;;0.219849234
NDLS;Noodles & Company;10.81;$299.52M;2013;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/ndls;;;;0.841730214
ARIS;ARI Network Services, Inc.;3.89;$66.79M;1991;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/aris;;;;0.509076497
LBRDK;Liberty Broadband Corporation;54.07;$5.58B;n/a;Consumer Services;Television Services;http://www.nasdaq.com/symbol/lbrdk;;;;0.365388477
XTLB;XTL Biopharmaceuticals Ltd.;1.75;$23.93M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/xtlb;;;;0.703796648
CFRX;ContraFect Corporation;4.05;$101.57M;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/cfrx;;;;0.864131022
WSBC;WesBanco, Inc.;33.99;$1.31B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wsbc;;;;0.640798077
DAVE;Famous Dave&#39;;;;;;;;;;0.783117176
FNLC;First Bancorp, Inc (ME);21.1;$226.72M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/fnlc;;;;0.746782016
OFLX;Omega Flex, Inc.;40.75;$411.24M;n/a;Capital Goods;Industrial Specialties;http://www.nasdaq.com/symbol/oflx;;;;0.491624659
ELECU;Electrum Special Acquisition Corporation;10;$250M;2015;Finance;Business Services;http://www.nasdaq.com/symbol/elecu;;;;0.255809282
HNSN;Hansen Medical, Inc.;3.62;$68.34M;2006;Health Care;Industrial Specialties;http://www.nasdaq.com/symbol/hnsn;;;;0.064795477
FLAG;WeatherStorm Forensic Accounting Long Short ETF;31.732;$12.69M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/flag;;;;0.930490515
DSKY;iDreamSky Technology Limited;12.02;$522.61M;2014;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/dsky;;;;0.090345975
SMRT;Stein Mart, Inc.;8.29;$378.72M;1992;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/smrt;;;;0.15023392
REFR;Research Frontiers Incorporated;4.9;$117.81M;n/a;Miscellaneous;Multi-Sector Companies;http://www.nasdaq.com/symbol/refr;;;;0.036343225
CPHC;Canterbury Park Holding Corporation;10;$42.23M;n/a;Consumer Services;Services-Misc. Amusement & Recreation;http://www.nasdaq.com/symbol/cphc;;;;0.13644901
FLIC;The First of Long Island Corporation;29.59;$415.16M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/flic;;;;0.370571754
FDIV;First Trust Strategic Income ETF;47.74;$19.1M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fdiv;;;;0.761312011
CDORP;Condor Hospitality Trust, Inc.;6.929;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/cdorp;;;;0.851382259
ARWAU;Arowana Inc.;10.1;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/arwau;;;;0.9135213
ZEUS;Olympic Steel, Inc.;11.4;$125.41M;1994;Basic Industries;Metal Fabrications;http://www.nasdaq.com/symbol/zeus;;;;0.087698361
GBSN;Great Basin Scientific, Inc.;0.062;$451960.66;2014;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/gbsn;;;;0.78095362
DWCH;Datawatch Corporation;5.98;$68.86M;1992;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/dwch;;;;0.643733519
ICBK;County Bancorp, Inc.;18.23;$104.53M;2015;n/a;n/a;http://www.nasdaq.com/symbol/icbk;;;;0.988823295
IRWD;Ironwood Pharmaceuticals, Inc.;11.48;$1.64B;2010;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/irwd;;;;0.24578826
WDFC;WD-40 Company;96.46;$1.39B;1973;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/wdfc;;;;0.222195587
CYOU;Changyou.com Limited;21.03;$1.11B;2009;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/cyou;;;;0.531717406
FRAN;Francesca&#39;;;;;;;;;;0.666043952
BIS;ProShares UltraShort Nasdaq Biotechnology;30.84;$138.78M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/bis;;;;0.295268798
EDAP;EDAP TMS S.A.;5.33;$133.03M;1997;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/edap;;;;0.698811973
ONCS;OncoSec Medical Incorporated;3.42;$50.71M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/oncs;;;;0.000706485
ZFGN;Zafgen, Inc.;11.61;$314.9M;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/zfgn;;;;0.800101013
NCIT;NCI, Inc.;15.98;$213.43M;2005;Technology;EDP Services;http://www.nasdaq.com/symbol/ncit;;;;0.382855495
LPLA;LPL Financial Holdings Inc.;44.21;$4.2B;2010;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/lpla;;;;0.840626153
PAYX;Paychex, Inc.;53.11;$19.15B;1983;Consumer Services;Diversified Commercial Services;http://www.nasdaq.com/symbol/payx;;;;0.019944524
EXPE;Expedia, Inc.;129.01;$16.75B;n/a;Consumer Services;Transportation Services;http://www.nasdaq.com/symbol/expe;;;;0.698315551
FEM;First Trust Emerging Markets AlphaDEX Fund;19.01;$150.18M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fem;;;;0.291288277
VGLT;Vanguard Long-Term Government Bond ETF;73.92;$125.66M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/vglt;;;;0.789813333
SCSC;ScanSource, Inc.;39.02;$1.04B;n/a;Technology;Retail: Computer Software & Peripheral Equipment;http://www.nasdaq.com/symbol/scsc;;;;0.106704851
MCEP;Mid-Con Energy Partners, LP;2.37;$70.45M;2011;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/mcep;;;;0.906699875
ISSC;Innovative Solutions and Support, Inc.;2.6;$43.91M;2000;Technology;EDP Services;http://www.nasdaq.com/symbol/issc;;;;0.279123012
AMNB;American National Bankshares, Inc.;25.83;$224.63M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/amnb;;;;0.429611543
NYMTP;New York Mortgage Trust, Inc.;21.59;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/nymtp;;;;0.394366457
FNFG;First Niagara Financial Group Inc.;10.88;$3.86B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/fnfg;;;;0.840966647
NWPX;Northwest Pipe Company;12.71;$121.57M;1995;Basic Industries;Steel/Iron Ore;http://www.nasdaq.com/symbol/nwpx;;;;0.440277994
FUEL;Rocket Fuel Inc.;4.1;$175.09M;2013;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/fuel;;;;0.700451997
ABTL;Autobytel Inc.;20.58;$216.08M;1999;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/abtl;;;;0.96687708
CADC;China Advanced Construction Materials Group, Inc.;2.9712;$6.48M;n/a;Basic Industries;Engineering & Construction;http://www.nasdaq.com/symbol/cadc;;;;0.220876825
BCOM;B Communications Ltd.;24.48;$731.95M;n/a;Consumer Services;Telecommunications Equipment;http://www.nasdaq.com/symbol/bcom;;;;0.491275948
KOPN;Kopin Corporation;3;$199.64M;1992;Technology;Semiconductors;http://www.nasdaq.com/symbol/kopn;;;;0.825762154
RBCAA;Republic Bancorp, Inc.;26.63;$555.21M;1998;Finance;Major Banks;http://www.nasdaq.com/symbol/rbcaa;;;;0.41017777
FXENP;FX Energy, Inc.;24.45;$19.56M;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/fxenp;;;;0.778372403
FTGC;First Trust Global Tactical Commodity Strategy Fund;21.23;$185.83M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ftgc;;;;0.751169327
RDIB;Reading International Inc;15.65;$351.85M;n/a;Consumer Services;Movies/Entertainment;http://www.nasdaq.com/symbol/rdib;;;;0.868484098
NXPI;NXP Semiconductors N.V.;80.57;$18.72B;2010;Technology;Semiconductors;http://www.nasdaq.com/symbol/nxpi;;;;0.97536542
AMCC;Applied Micro Circuits Corporation;7.04;$583.16M;1997;Technology;Semiconductors;http://www.nasdaq.com/symbol/amcc;;;;0.21663024
WINA;Winmark Corporation;100.37;$414.33M;n/a;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/wina;;;;0.529546911
FMER;FirstMerit Corporation;20.4;$3.38B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/fmer;;;;0.462880418
SSRI;Silver Standard Resources Inc.;5.3;$428M;n/a;Basic Industries;Precious Metals;http://www.nasdaq.com/symbol/ssri;;;;0.034247204
AMBCW;Ambac Financial Group, Inc.;7.31;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/ambcw;;;;0.366065439
ATRO;Astronics Corporation;42.48;$970.85M;n/a;Capital Goods;Military/Government/Technical;http://www.nasdaq.com/symbol/atro;;;;0.007165877
QPACU;Quinpario Acquisition Corp. 2;10.07;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/qpacu;;;;0.65894445
IEUS;iShares MSCI Europe Small-Cap ETF;45.352;$52.15M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ieus;;;;0.353548107
MOLG;MOL Global, Inc.;0.51;$34.43M;2014;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/molg;;;;0.683785711
REXI;Resource America, Inc.;6;$135.14M;n/a;Finance;Finance/Investors Services;http://www.nasdaq.com/symbol/rexi;;;;0.620628846
ISM;SLM Corporation;22.7899;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/ism;;;;0.687558161
FLEX;Flextronics International Ltd.;11.46;$6.38B;1994;Technology;Electrical Products;http://www.nasdaq.com/symbol/flex;;;;0.063197455
AAPC;Atlantic Alliance Partnership Corp.;10.16;$105.54M;2015;Finance;Business Services;http://www.nasdaq.com/symbol/aapc;;;;0.891713763
PRTS;U.S. Auto Parts Network, Inc.;2.4;$81.79M;2007;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/prts;;;;0.31513078
AXTI;AXT Inc;2.28;$74.4M;1998;Technology;Semiconductors;http://www.nasdaq.com/symbol/axti;;;;0.886238528
MDXG;MiMedx Group, Inc;7.59;$826.62M;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/mdxg;;;;0.566111917
BLIN          ;Bridgeline Digital, Inc.;1.1601;$5.15M;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/blin          ;;;;0.244399777
AMOT;Allied Motion Technologies, Inc.;20.86;$193.81M;n/a;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/amot;;;;0.149286391
ICLD;InterCloud Systems, Inc;1.58;$40.6M;n/a;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/icld;;;;0.896026037
TW;Towers Watson & Co.;129.19;$8.97B;n/a;Consumer Services;Professional Services;http://www.nasdaq.com/symbol/tw;;;;0.510160491
DMTX;Dimension Therapeutics, Inc.;13.21;$328.66M;2015;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/dmtx;;;;0.365907195
WVVI;Willamette Valley Vineyards, Inc.;8.04;$40.05M;n/a;Consumer Non-Durables;Beverages (Production/Distribution);http://www.nasdaq.com/symbol/wvvi;;;;0.472422526
VGGL;Viggle Inc.;0.7521;$18.72M;n/a;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/vggl;;;;0.29692839
ISSI;Integrated Silicon Solution, Inc.;22.71;$732.69M;1995;Technology;Semiconductors;http://www.nasdaq.com/symbol/issi;;;;0.440394008
TNAV;TeleNav, Inc.;7.16;$290.24M;2010;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/tnav;;;;0.344349845
VRTU;Virtusa Corporation;52.32;$1.56B;2007;Technology;EDP Services;http://www.nasdaq.com/symbol/vrtu;;;;0.558804421
CSOD;Cornerstone OnDemand, Inc.;35.19;$1.92B;2011;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/csod;;;;0.658724484
HRZN;Horizon Technology Finance Corporation;11.16;$129.96M;2010;n/a;n/a;http://www.nasdaq.com/symbol/hrzn;;;;0.727160579
NLST;Netlist, Inc.;0.528;$26.59M;2006;Technology;Semiconductors;http://www.nasdaq.com/symbol/nlst;;;;0.244494313
TBK;Triumph Bancorp, Inc.;17.43;$314.44M;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/tbk;;;;0.429040091
MGRC;McGrath RentCorp;28.33;$676.67M;1984;Technology;Diversified Commercial Services;http://www.nasdaq.com/symbol/mgrc;;;;0.686198811
FEUZ;First Trust Eurozone AlphaDEX ETF;31.4789;$11.02M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/feuz;;;;0.869740895
MENT;Mentor Graphics Corporation;27.575;$3.23B;1984;Technology;EDP Services;http://www.nasdaq.com/symbol/ment;;;;0.680502518
FOLD;Amicus Therapeutics, Inc.;10.08;$1.26B;2007;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/fold;;;;0.77666827
JMBA;Jamba, Inc.;14.34;$231.46M;n/a;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/jmba;;;;0.821818307
UCFC;United Community Financial Corp.;5.82;$277.17M;n/a;Finance;Banks;http://www.nasdaq.com/symbol/ucfc;;;;0.377544409
YOD;You On Demand Holdings, Inc.;2.04;$48.85M;n/a;Consumer Services;Television Services;http://www.nasdaq.com/symbol/yod;;;;0.405806767
MDVX;Medovex Corp.;1.65;$17.86M;2015;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/mdvx;;;;0.102850376
ROIA;Radio One, Inc.;1.99;$99.23M;1999;Consumer Services;Broadcasting;http://www.nasdaq.com/symbol/roia;;;;0.196166449
